midi_filename,dataset,split,duration
Siciliano_in_G_minor_-_Transcription_of_Bach_Flute_Sonata_by_Alkan.mid,muscore,train,94.717
Plants_Vs_Zombies_Night_Theme.mid,muscore,train,110.974
Coconut_Mall_-_Mario_Kart_Wii.mid,muscore,train,123.632
Arcaea_3.0_tpazolite_-_Tempestissimo.mid,muscore,test,135.311
O_Jesus_I_Have_Promised.mid,muscore,train,89.265
Ave_Maria_-_Charles_Gounod_Johann_Sebastian_Bach_-_Piano_Solo.mid,muscore,train,210.206
Liebesleid_Piano_Solo_-_KreislerRachmaninoff_Alt-Wiener_Tanzweisen.mid,muscore,train,266.604
Invence_C_Dur.mid,muscore,train,44.89
Kung_Fu_Panda_Medley.mid,muscore,train,324.407
Sonata_No._9_2nd_Movement_K._311.mid,muscore,train,175.33
Quiet_Reverie.mid,muscore,train,259.522
Thomas_Bergersen_-_Creation_of_Earth_Piano.mid,muscore,train,342
Evangelion_-_I_Shinji.mid,muscore,train,116.336
Always_With_Me_-_Spirited_Away.mid,muscore,test,139.399
seasons_of_love.mid,muscore,train,127.936
Death_by_Glamour_piano.mid,muscore,train,132.952
Gentle.mid,muscore,train,76.295
Trishas_Lullaby (1).mid,muscore,train,151.763
Waltz_in_D_Major_Op._7_No._2.mid,muscore,train,103.848
How_to_Train_Your_Dragon_Flying_Theme.mid,muscore,test,107.899
CWs_Justice_League.mid,muscore,train,179.634
THE_NAME_OF_THE_LORD_IS_A_STRONG_TOWER.mid,muscore,train,102.299
Stardew_Valley_-_Mines_Cloth.mid,muscore,test,107.425
Joseph_Haydn_-_Sonata_in_C_major_Hob.XVI-1-Allegro.mid,muscore,train,166.228
Once_upon_a_time..._-_Miron.mid,muscore,train,220.049
Ode_to_Joy_-_Ludwig_Van_Beethoven_Easy.mid,muscore,train,63.949
Debussy_-_Clair_de_Lune_Suite_Bergamasque_No._3.mid,muscore,train,308.455
Dan_dan_kokoro_hikareteku.mid,muscore,train,111.874
JW_-_Sing_Out_Joyfully_to_Jehovah_-_Song_57_-_Preaching_to_All_Sorts_of_People.mid,muscore,train,128
FELIZ_NAVIDAD_A_TODOS.mid,muscore,train,48.424
Thomas_Newman_-_American_beauty_piano.mid,muscore,test,141.81
Cloud_Atlas.mid,muscore,train,65.899
Rachmaninoff_-_Piano_Sonata_No._2_Op.36_I_1931_version.mid,muscore,train,451.141
Chromatic_Fugue_and_Interlude_in_C_minor_Opus_81.mid,muscore,train,211.587
Sonate_au_clair_de_lune_-_Beethoven.mid,muscore,train,786.985
Endless_Alleluia_-_Lead_Sheet_B_flat.mid,muscore,train,284.571
Sonata_N_1.mid,muscore,train,145.337
Piano_Sonate_No.1_Op.2_No.1_in_F_Minor.mid,muscore,train,887.145
ESCORREGANDO_1923_Tango_dErnesto_Nazareth_.mid,muscore,train,177.166
Avatar_Arr._Elijah_Comas.mid,muscore,train,386.956
Hikaru_Nara_guangrunara_ver._Theishter_.mid,muscore,train,254.142
Shigatsu_Wa_Kimi_No_Uso__Piano_Solo.mid,muscore,train,112.763
Satie_rik_-_PIECES_FROIDES_-_Danses_de_travers_II.mid,muscore,train,88.466
The_Pink_Panther.mid,muscore,train,98.62
How_He_Loves_Piano_Part.mid,muscore,train,179.999
Who_Shall_Dwell_on_Thy_Holy_Hill_-_Dwight_Armstrong.mid,muscore,train,87.017
Crime_and_Punishment_-_FMA.mid,muscore,train,101.861
Spider-Man_Suite_-_Various_Composers_-_Piano_Solo.mscz.mid,muscore,train,365.93
Well_Tempered_Clavier_Prelude_No._1_-_J._S._Bach.mid,muscore,test,100.079
Rondo_alla_Turka_Mozart.mid,muscore,train,222.974
Howls_Moving_Castle_soft_version.mid,muscore,train,129.397
Spectre_-_Alan_Walker__Peter_Buka_Cover.mid,muscore,train,167.69
Fresh_Wind.mid,muscore,train,271.199
Jurassic_Park_Theme_for_Beginner_EASY_Piano.mid,muscore,train,43.2
Air_on_the_G_String_-_Bach_Piano_Solo.mid,muscore,train,191.931
Ave_Maria_-_BachGounod.mid,muscore,train,269.538
Chc_Tt.mid,muscore,train,44.759
Variations_Brillantes_on_Happy_Birthday_to_you_-_Mason_Ma.mid,muscore,train,507.018
MuseScore_Blaenhafren.mid,muscore,train,67.899
Spear_of_Justice_.mid,muscore,train,129.642
Rebikov_opus_29_n3.mid,muscore,train,75.749
Hallelujah (1).mid,muscore,train,295.714
Tell_Mother_Ill_Be_There.mid,muscore,train,302.463
Bury_the_Light_Vergils_Theme_DMC_5.mid,muscore,train,347.483
WALTZ_IN_A_MINOR.mid,muscore,train,119.974
Amazing_Grace_pn_tt_mod.mid,muscore,train,189.96
Onward_Christian_Soldiers_Lead_sheet_with_lyrics_.mid,muscore,train,52.364
La_cinquantaine_-_Air_dans_le_style_ancien__Gabriel-Prosper_Marie.mid,muscore,test,209.601
379_Bringing_in_the_Sheaves.mid,muscore,train,38.339
SEND_THIS_TO_YOUR_CRUSH_WITH_NO_CONTEXT_.mscz.mid,muscore,train,61.917
Christmas_Songs.mid,muscore,train,316.924
Canon_in_D_Pachelbels_Canon_-_EASY_PIANO.mid,muscore,train,58
Elevator_Jammed.mid,muscore,train,53.333
Hyrule_Field_The_Legend_of_Zelda_Breath_of_the_Wild.mid,muscore,train,221.402
Odeon.mid,muscore,train,120.4
Let_me_give_You_o_Lord_all_my_praises.mid,muscore,train,130.874
Love_Lifted_Me.mid,muscore,train,163.56
Twisted_Mansion_-_Mario_Kart_8.mid,muscore,train,108.949
Song_Requested_Beyer_-_No.8_Piano_Tiles_2.mid,muscore,test,53.559
G_E_O_R_G_E_G_E_R_S_H_W_I_N_3_Preludes.mid,muscore,train,166.976
_Zankyo_Sanka__Aimer.mid,muscore,train,245.937
Goodness_of_God_Piano_Ab.mid,muscore,test,119.974
Happy_birthday_but_its_a_Chorale_prelude_in_the_style_of_Bach_New_Soundfont.mid,muscore,train,94.958
Day_of_the_River_by_Joe_Hisaishi.mid,muscore,train,291.426
Je_te_laisserai_des_mots_-_Patrick_Watson__Intermediate_Piano_-_good_for_teaching.mid,muscore,train,66.349
Waltz_from_Masquerade_Suite_Aram_Khachaturian.mid,muscore,test,283.462
__ (3).mid,muscore,train,237.181
Slavonic_March_Op.31_-_Pyotr_Ilyich_Tchaikovsky.mid,muscore,train,273.599
The_Coventry_Carol.mid,muscore,train,47.924
375_Work_for_the_Night_Is_Coming.mid,muscore,train,104.099
Contrapunctus_I_-_The_Art_of_Fugue.mid,muscore,train,179.42
Beethoven_-_Romantic_Fur_Elise.mid,muscore,train,141.786
Adagio_in_G_minor_-_For_Solo_Piano.mid,muscore,train,508.509
Doors_Roblox_-_Dawn_of_the_Doors.mid,muscore,train,89.998
Reluctant_Heroes_Slow_Piano_Version__A.K.A._Marcos_Theme.mid,muscore,train,163.541
Mystic_Messenger_-_I_Draw_Piano_Ver.mid,muscore,train,228.372
Unfaithful_--_Kaczmarek.mid,muscore,test,162.374
Pese_94_E_TATAU_ONA_VIIA_O_IA.mid,muscore,train,66.677
Waltz_In_A_Minor_.mid,muscore,train,139.457
The_Raising_Fighting_Spirit_.mid,muscore,train,98.474
susanin_daglari.mid,muscore,train,62.999
Yemay_Assessu.mid,muscore,train,209.948
Das_Deutschlandlied__Das_Lied_der_Deutschen__Joseph_Haydn_Deutschlandlied.mid,muscore,train,64
Anything_You_Can_Do_Lead_sheet_with_lyrics_and_verse_.mid,muscore,train,144
As_Time_Goes_By.mid,muscore,test,157.625
Prlude_Opus_28_No._4_in_E_Minor.mid,muscore,train,152.937
It_Is_Well_With_My_Soul__H.G._Stafford_It_Is_Well_With_My_Soul-Don.mid,muscore,train,51.85
Tani_yuuki_-_W_X_Y.mid,muscore,train,160.118
Undertale_OST_14-_Heartache.mid,muscore,train,117.654
Finding_Nemo_Opening_Title_Nemo_Egg.mid,muscore,train,79.809
Minuet_en_Sol_mayor_PIANO_melodia_y_acordes_escritos.mid,muscore,train,95.924
Hopeful_-_Detroit__Become_Human.mid,muscore,train,90.461
Let_It_Go__Idina_Menzel_Let_it_go__Idina_Menzel__Intermediate_Ver..mid,muscore,train,213.913
Kirbys_Anniversary_Medley_for_Piano__Kirby_28th_.mid,muscore,train,357.817
Hallelujah-Piano_SCTB.mid,muscore,train,92.609
Blend_S_OP.mid,muscore,train,89.725
Il_vento_doro_-_JOJOs_Bizzare_Adventure_PIANO_SOLO.mid,muscore,train,232.63
March_of_the_Robots_Piano_Solo_-_Arthur_Breur.mid,muscore,train,113.749
I_Will_Praise_Thee_O_Eternal_-_Dwight_Armstrong.mid,muscore,train,107.169
Your_Hands_Are_Cold__Pride_and_Prejudice_2005.mid,muscore,train,248.056
Duran_Duran_-_Ordinary_World.mid,muscore,train,389.097
rarara_koppepan.mid,muscore,train,94.035
Clementi_Six_Sonatinas_for_Piano_Op_36_no_5.mid,muscore,train,726.383
El_helwa_di__.mid,muscore,train,86.375
3_Klavierstcke_in_F_Op._6.mid,muscore,train,419.728
He_s_a_pirate.mid,muscore,train,101.989
score (85).mid,muscore,train,51.999
Consejo.mid,muscore,train,278.131
SMB2_full_OST.mid,muscore,train,404.836
Bumble_Boogie_-_Adapted_from_the_Flight_of_the_Bumble_Bee.mid,muscore,train,163.949
Changes.mid,muscore,train,132.998
Your_Lie_in_April_OP.mid,muscore,train,245.84
Orochimarus_theme.mscz.mid,muscore,train,150.479
Prelude_in_E_minor_from_8_Little_Preludes_and_Fugues_BWV_555.mid,muscore,train,71.284
andygriffithmuse.mid,muscore,train,54.649
1161_1_John_2_1-29_sheetmusic.fullscore.mid,muscore,test,531.999
Siciliano.mid,muscore,train,206.247
Here_I_Am_Lord.mid,muscore,train,65.899
RONDO_ALLA_TURCA_1er._Mov..mid,muscore,train,54.855
MEDIC.mid,muscore,test,122
Study_in_D_minor___Albert_Loeschhorn.mid,muscore,train,59.189
Schubert_Impromptu_No._3_Op._90_D_899_G_Majeur_Transcription_de_Liszt.mid,muscore,train,459.244
Prelude_No._4_in_E_Minor.mid,muscore,train,120.958
Angels_we_have_heard_on_high__Misc_Christmas.mid,muscore,train,84
Scheming_Weasel.mid,muscore,train,74.249
Grievous_Lady.mid,muscore,train,348.43
The_Godfather_Waltz.mid,muscore,train,209.198
If_I_Could_See_You_Again_-_Yiruma.mid,muscore,train,181.986
Nandemonaiya_Mitsuha_ver.__Kimi_no_Na_wa__TheIshter_Sheet_Music__Full_Piano_Sheets.mid,muscore,train,368.125
The_Shadow_of_Your_Smile.mid,muscore,train,129.999
Minuet_in_C_Major_-_Jean-Phillipe_Rameau.mid,muscore,train,47.924
I_M_P_R_O_M_P_T_U.mid,muscore,train,122.923
I_Am_Your_Violinist.mid,muscore,train,113.865
Special_Death_from_American_Horror_Story_Mirah.mid,muscore,train,75.986
Yes_I_know.mid,muscore,train,132.5
Evgeny_Grinko_-_Valse.mid,muscore,train,162
Minuet_in_F_Major_-_Mozart_K4.mid,muscore,train,67.965
My_war-_Attack_on_titan_opening_6season_4_opening_1.mid,muscore,train,90.153
Super_Mario (1).mid,muscore,train,69.569
Spirited_Away_Main_Theme_Futatabi_UPDATED.mid,muscore,train,168.818
GHS129.mid,muscore,train,41.64
Waltz_in_B-flat_Major.mid,muscore,test,106.303
Bowsers_Castle_-_Super_Mario_Kart.mid,muscore,train,72.604
178_Jesus_Loves_Even_Me.mid,muscore,train,86.309
Wet_Hands (4).mid,muscore,train,86.811
Aonde_iremos_ns.mid,muscore,train,61.25
Your_Everything.mid,muscore,train,338.878
Op.12_no.4.mid,muscore,train,178.396
Here_I_Am_Lord (2).mid,muscore,train,253.452
A_Gaelic_Blessing_-_Deep_Peace_Better_Arrangement.mid,muscore,train,84.079
Narnia_The_Battle.mid,muscore,train,270.706
Hino_de_Santa_Rosa_de_Lima.mid,muscore,test,38.909
Nhn_Chng_gia_i..mid,muscore,train,51.2
Clair_De_Lune_Jazz_Lead_sheet_.mid,muscore,train,84
Experience_piano.mid,muscore,train,198.999
Miniature_n_5-ChiaraDL.mid,muscore,train,102.425
Carl_Czerny_A_Study_in_Double_Notes_Thirds.mid,muscore,train,63.499
Will_He_Return.mid,muscore,train,181.73
Estrellita_-_Manuel_M._Ponce_Piano_Solo.mscz.mid,muscore,train,137.48
Amazing_Grace (7).mid,muscore,train,74.211
_FateStay_Night_Unlimited_Blade_Works_-_Emiya_OST_II_19.mid,muscore,train,346.861
Years_of_Pilgrimage_II__Italien_S.161.mid,muscore,train,2967.145
Adamantine_Dreams_-_Violet_Evergarden.mid,muscore,train,180.321
Someday_My_Prince_Will_Come_leadsheet.mid,muscore,test,57.224
Adagio_Aeolian_1st_Movement_.mid,muscore,train,137
Prelude_No._4_BWV_849_in_C_Minor.mid,muscore,test,165.175
Title_Theme_Ocarina_of_Time.mid,muscore,train,106.54
Gymnopedia_-_Brian_Rothstein.mid,muscore,test,623.574
waltz_sad.mid,muscore,train,185.718
Flagship_-_Instrumental.mid,muscore,train,125.299
Once_upon_a_december__Stephen_Flaherty_Once_Upon_a_December_from_Anastasia.mid,muscore,train,160.784
La_Cumparsita_Piano_PA.mid,muscore,train,174.521
If_Ever_I_Would_Leave_You_Lead_sheet_with_lyrics_.mid,muscore,train,123.75
Were_Back_Were_Here.mid,muscore,train,76.754
003-Aux_hommes_prdestins.mid,muscore,train,39.949
Aria_di_Postiglione_Bach_Capriccio_in_B-flat_major_BWV_992_CMBYN.mid,muscore,train,63.572
score (93).mid,muscore,train,140.999
Maravilhosa_Graa.mid,muscore,train,39.273
Those_Who_Fight_-_Nobou_Uematsu.mid,muscore,train,220.869
lgie_Opus_3_No._1__Sergei_Rachmaninoff.mid,muscore,train,238.709
Surely_Goodness_and_Mercy.mid,muscore,train,153.785
Korean_OST_3_-_First_Encounter.mid,muscore,train,73.521
LES_FLEURS_SAUVAGES.mid,muscore,train,224.062
Here_i_am_to_Worship_You_-_Piano_Version.mid,muscore,train,191.826
Vals_op_39_no_9.mid,muscore,train,72.499
Four_Dimensions.mid,muscore,train,239.455
WIP_tude_for_A_Minor_a.k.a._the_Teachers_Piano_-_Tobias_Lilja.mid,muscore,train,237.382
Lugias_Song_.mid,muscore,train,159.998
Xenoblade_Chronicles_2_-_The_Ancient_Vessel.mscz.mid,muscore,train,192.314
La_Cumparsita (4).mid,muscore,train,112.8
A_la_maniere_de_Borodine_M.Ravel_M.63.mid,muscore,train,89.943
God_Save_the_Queen.mid,muscore,train,66.535
Dances_of_the_Dolls_Polka__Dmitri_Shostakovich.mid,muscore,train,86.542
American_Psycho_Monologue_1.mid,muscore,train,109.991
Let_it_Snow_-_Leadsheet.mid,muscore,train,64.474
The_Day_The_World_Went_Away_Still__Nine_Inch_Nails_The_Day_The_World_Went_Away_Still.mid,muscore,train,287.813
Howls_Moving_Castle_-_Promise_of_the_World_for_Solo_Piano.mid,muscore,train,235.755
Thats_Life_-_Frank_Sinatra.mid,muscore,train,169.085
Pirates_of_the_Carribean_Really_really_easy_version.mid,muscore,train,39.139
jingle_bells (1).mid,muscore,train,83.099
Haydn_Allegro_Scherzando_-_Hob._III_754.mid,muscore,train,53.533
Oceans_where_feet_may_fail.mid,muscore,train,47.974
Nee_Mathi_Enneshuve.mid,muscore,train,120
Dead_By_Daylight_-_Main_theme.mid,muscore,train,88.429
Monsters_Inc. (1).mid,muscore,train,120.988
LES_PREMIERS_DE_VANESSA_-_Richard_Clayderman.mid,muscore,train,128.705
Kirby_Theme_Dreamland_-_Super_Smash_Bros.mid,muscore,train,66.316
species_practice.mid,muscore,train,45.899
Naruto_Shippuden_-_Lovers_Piano.mid,muscore,train,82.317
MOTHER_3_-_Love_Theme.mid,muscore,train,67.317
Jesus_i_am_resting__Matthew_Smith_Jesus_I_Am_Resting_Resting.mid,muscore,train,48
Mazurka_Op7_Posh.mid,muscore,train,110.66
LA_LLORONA (1).mid,muscore,test,95.924
Lupang_Hinirang_Piano.mid,muscore,test,50
Insane_Twinkle_Twinkle_Little_Star.mid,muscore,train,40
Battle_Cry_of_Freedom_-_Civil_War_Song_by_George_F_Root.mid,muscore,train,162.131
To_a_Wild_Rose.mid,muscore,train,68.76
Champion_Cynthia.mid,muscore,train,84.941
Reason_-_Yiruma.mid,muscore,train,282.511
Poppy_-_Impressions_of_Flowers_No.3_Revised.mid,muscore,train,104.189
Le_Tombeau_de_Couperin_1918.mid,muscore,train,1325.715
Trois_Etudes_de_Concert_No._3_Un_Sospiro__Franz_Liszt.mid,muscore,train,298.582
Final_Fantasy_XVI_-_Find_the_Flame_solo_piano_arrangement.mid,muscore,train,120.715
Pokemon_Theme.mid,muscore,train,49.381
Beethoven_Sonatina_in_G_major_Romanze_Anh.5_No.2.mid,muscore,train,128.535
43_Were_Marching_to_Zion.mid,muscore,train,137.07
River_Flows_in_You__B_U_T_improvised.mid,muscore,train,155.048
Eine_Kleine_Nachtmusik_Easy_Piano.mid,muscore,train,39.899
DONNA_DONNA.mid,muscore,train,187.637
Merry_Christmas_-_Christmas_SpecialOriginal_Piece_-_Epic_Piano_SoloRead_Description.mid,muscore,train,1026.543
Merry_christmas_Mr.Lawrence (1).mid,muscore,train,289.707
GHOST__Hoshimachi_Suisei.mid,muscore,train,277.132
BWV_935_Little_Prelude_D_minor.mid,muscore,train,85.969
Steven_Universe_-_That_Distant_Shore.mid,muscore,train,93.886
The_Pacific_Honor_Main_Theme.mid,muscore,train,131.998
Huyn_Thoi_Mt_V_Sao.mid,muscore,train,39.524
Frdric_Chopin_tude_in_F_major_Op._10_No._8_Sunshine.mid,muscore,train,122.403
Crypt_of_the_Necrodancer_-_Disco_Descent_1-1_Piano.mid,muscore,train,175.3
Idolatrine__Ghost.mid,muscore,train,261.192
Fuga_in_C_major.mid,muscore,train,140.766
AJR__100_Bad_Days.mid,muscore,train,198.389
Six_Christmas_Pieces_No._2.mid,muscore,train,53.787
Turning_Piano_Solo_-_Arthur_Breur.mid,muscore,train,125.157
The_Dark_Hallway_of_Secrets.mid,muscore,train,86.4
Nieve_Y_Agua__Marcos_Vidal_Nieve_y_agua.mid,muscore,train,209.412
Megalovania_Theme_from_Undertale__easy_piano.mid,muscore,train,63.933
The_Spirit_Of_Radio__Rush.mid,muscore,train,277.839
Dream_-_Yiruma.mid,muscore,train,221.896
What_Are_They_Doin_In_Heaven_Today-FINAL.mid,muscore,train,187.747
Chopin_-_Polonaise_No.6_op._53_-_Heroique.mid,muscore,train,396.534
Breaking_The_Wall.mid,muscore,test,273.648
Long_Way_to_Tipperary_Long_Long_Trail_Pack_Up_Your_Troubles_Roses_of_Picardy_Peanuts.mid,muscore,train,101.939
La_leon_de_piano-Facile.mid,muscore,train,134.986
Maria_-_West_Side_Story_-_Bernstein.mid,muscore,train,71.981
FUR_ELISE_Easy_Version.mid,muscore,train,234.904
Dance_In_The_Game.mid,muscore,train,88.41
J.S._Bach_Sinfonia_No._3_in_D_Major_3-part_Invention (2).mid,muscore,train,63.211
Rumores_de_la_Caleta_Malaguea.mid,muscore,train,247.187
I_have_decided_to_follow_Jesus.mid,muscore,train,142.797
Petals_Fall_In_The_Rain_Too.mid,muscore,train,77.999
Canon_in_D (2).mid,muscore,test,244.678
Untitled.mid,muscore,train,123.532
Spears_of_Justice_-_Undertale.mid,muscore,train,96.935
Sublime_Gracia_Piano.mid,muscore,train,153
What_Child_is_this__Anonymous.mid,muscore,train,112.881
Chopin_Nocturne_Op_Posth_in_C_minor.mid,muscore,train,122.999
Hyori_Ittai.mid,muscore,train,133.315
01422f168ae214d7e0139cd3dc8d9a6f4a2de851.mid,muscore,train,40.5
Nocturne_no._3.mid,muscore,train,235.289
Waltz_in_F_minor_Op._55.mid,muscore,train,86.058
Deltarune_-_The_Field_of_Hopes_and_Dreams.mid,muscore,train,159.264
Fugue_and_Postlude_in_A_minor_Opus_66.mid,muscore,test,194.753
FortressCastle_-_Super_Mario_World_2_Yoshis_Island.mid,muscore,train,93.086
An_Affair_to_Remember_Lead_sheet_with_lyrics_.mid,muscore,train,83.654
Music_Box_Nocturne.mid,muscore,train,171.367
One_Legged_Waltzing.mid,muscore,train,170.694
1000_years_leadsheet_Bb.mid,muscore,train,226.424
Crazy_Train_-_Ozzy_Osborne_Complete_Transcription.mid,muscore,train,291.542
Hymn_to_the_Fallen.mid,muscore,train,72.332
2022_--_Clair_De_Lune_RJS_reformat_alternate.mid,muscore,train,162
Fairy_Tail_and_Fairy_Tail_2014.mid,muscore,train,87.949
Scarlet_Forest_-_Deltarune_Advanced_Piano.mid,muscore,train,128.975
Pokemon_ThemeBasic.mid,muscore,train,83.986
Super_Mario_World_arr_Philip_Kim.mid,muscore,train,1552.723
Air_on_the_G_String_Suite_No._3_BWV_1068.mid,muscore,train,143.999
Croatian_Rhapsody.mid,muscore,train,199.998
Turkish_March (3).mid,muscore,test,148.593
Something_Entirely_New.mid,muscore,train,87.899
Libertango.mid,muscore,train,215.437
Legent_of_the_Wind_from_Nausicaa_of_the_Valley_of_the_Wind.mid,muscore,train,219.452
Old_Rugged_Cross_Lead_sheet_with_lyrics_.mid,muscore,train,145.823
M_e_l_o_d_y2.mid,muscore,train,179.71
Tchaikovsky._Guide_to_the_Practical_Study_of_Harmony.10.mid,muscore,test,350.45
Arabesque_Op._61__Ccile_Chaminade.mid,muscore,train,233.21
Extremely_Loud_and_Incredibly_Close.mid,muscore,train,102.474
Two_Planets_Approach_the_Roche_Limit_-_Kirby_and_Forgotten_Land_-.mid,muscore,train,585.689
Fr_Elise_variation.mid,muscore,train,120.964
Scarlatti_Sonata_Aria_K.32.mid,muscore,train,93.812
Sing_praise_to_god_who_reigns_above__Mit_Freuden_Zart_Bohemian_Brethrens_Kirchengesnge_Berlin.mid,muscore,train,111.932
On_the_Beautiful_Blue_Danube.mid,muscore,train,54
Violet_and_Amys_waltz_Piano_cover_-_Violet_Evergarden.mid,muscore,test,103.035
Nocturne_KK_IVb8.mid,muscore,train,177
Never_on_Sunday_Lead_sheet_with_lyrics_.mid,muscore,train,98
Thats_Not_Now_the_Story_Goes.mid,muscore,train,218.974
iimgoooood.mid,muscore,train,56.208
Peace_Sign.mid,muscore,train,88.724
Floral_Wreath._redowa._Les_Sylphe_No.12_1878__Pierre_Latour.mid,muscore,train,167.974
White_Christmasmuses.mid,muscore,train,62.474
Nascence.mid,muscore,train,112
I_Wish_I_Knew_How_It_Would_Feel_To_Be_Free__Billy_Taylor.mid,muscore,train,230.394
Tema_da_Pantera_Cor_de_Rosa.mid,muscore,train,64.25
Waltz_of_the_Flowers_from_The_Nutcracker_for_Piano_Solo_-_Pyotr_Ilyich_Tchaikovsky.mid,muscore,train,445.417
Frdric_Chopin_Nocturne_Op._15_No._2_in_F-sharp_major.mid,muscore,test,188.075
Shine_On_Harvest_Moon.mid,muscore,train,65.999
for_chelsea.mid,muscore,test,76.714
Waltz_No._2_In_G_Minor.mid,muscore,train,144.596
Kara_no_Kyoukai_2_M1-01.mid,muscore,train,131.889
Algo_Novo_lukinhas.mid,muscore,train,127.798
Canon_in_D (3).mid,muscore,train,244.678
pianoforte_1__gounod_-_ave_maria__gc.mid,muscore,train,159.998
Chorus_Of_Peace_In_C__Piano_Version__-_Aw_Ke_Shen.mid,muscore,train,442.656
Shoukei_to_Shikabane_no_Michi.mid,muscore,train,261.437
3any__qada.mid,muscore,train,73.518
Allegretto_in_C_major__Anton_Diabelli.mid,muscore,train,49.111
Deltarune_Chapter_2_OST__Toby_Fox_-_Acid_Tunnel_of_Love__Piano_solo.mid,muscore,test,87.926
Moonlight_Sonata_3rd_Movement_-_Ludwig_van_Beethoven.mid,muscore,train,407.75
301_Sweet_Hour_of_Prayer.mid,muscore,train,109.675
Sonatina_in_G__Movement_Two.mid,muscore,train,161.92
Nocturne_no._7.mid,muscore,train,294.795
The_Ludlows_-_Legends_of_the_Fall_-_A_Piano_Meditation.mid,muscore,train,172.814
Brahms_Lullaby_-_Exercise_in_Chord_Progression..mid,muscore,train,72.636
En_Mi_Viejo_San_Juan.mid,muscore,train,98.624
Baruto_Naruto_Next_Generations_OP_1_NEW_AUDIO.mid,muscore,train,142.868
The_Beginning_of_the_End.mid,muscore,train,197.849
Pirates_of_the_Caribbean_Medley.mid,muscore,test,116.564
Im_Just_Your_Problem_From_Adventure_Time.mid,muscore,test,101.266
wa_7abibi.mid,muscore,train,42.77
With_the_Stars_and_Us_Cutscene.mid,muscore,train,78.179
A_Beautiful_Cruel_World.mid,muscore,train,303.927
Bach-Gigue-Partita-1.mid,muscore,train,77.572
Ave_Maria_by_Pietro_Mascagni.mid,muscore,train,157.589
LAdieu.mid,muscore,train,137.303
Shinzou_wo_Sasageyou_Attack_on_Titan_Season_2_opening.mid,muscore,train,86.924
canon_in_c_-_johann_pachelbel_new.mid,muscore,train,304.969
Undertale_-_011_Determination.mid,muscore,train,100.094
Levis_Choice_ThanksATT-KT_-_Attack_on_Titan_S3.mid,muscore,train,277.307
Hemos_entregado.mid,muscore,train,69
Overworld_Theme_-_Super_Mario_Bros._3.mid,muscore,train,54.379
La_Conquista_del_Paraiso_1492_3_comp.mid,muscore,train,163.424
REBELLION_MEDLEY_ultimate_fin.mid,muscore,train,1604.398
Piano_SILENT_NIGHT_arrangement_in_Romantic_style.mid,muscore,train,179.886
Allein_Gott_in_der_Hoeh_sei_Ehr.mid,muscore,train,91.997
Metal_Gear_Solid_Main_Theme.mid,muscore,train,151.745
The_Departure_Diary_-_Leftovers_-_Max_Richter.mid,muscore,test,104.615
LISZT_Grey_clouds_Nuages_gris__Trube_wolken.mid,muscore,train,191.5
Turkish_March (2).mid,muscore,train,119.12
Into_The_Unknown.mid,muscore,train,186.17
Main_Theme_-_Disney_Pixars_Up (1).mid,muscore,test,132.685
Beethovens_5th_Symphony (1).mid,muscore,train,79.494
The_Man_I_Love_-_George_Gershwin_arr._Alan_Moran.mid,muscore,train,206.696
Minuet_in_G_Major_Bach_with_finger_numbers.mid,muscore,test,95.999
Deltarune_-_Thrash_Machine.mid,muscore,train,109.692
Dire_Dire_Docks_-_Super_Mario_64.mid,muscore,train,135.338
The_Promise_of_the_World.mid,muscore,test,245.09
score (128).mid,muscore,train,234.855
Waltz_in_A_Minor_Opus_34_No._2.mid,muscore,test,296.622
Rain.mid,muscore,train,180.631
JANA_GANA_MANA_National_Anthems_Rabindranath_Tagore.mid,muscore,train,64.679
AGNUS_DEI (1).mid,muscore,train,110.675
Misc_soundtrack (1).mid,muscore,train,302.204
Emmanuelle__Pierre_Bachelet.mid,muscore,train,126.664
Wet_Hands_Minecraft_Soundtrack.mid,muscore,train,90.933
Op._10.mid,muscore,train,207.371
Love_Moved_First.mid,muscore,train,210.893
Proof_of_Your_Love.mid,muscore,train,192.308
The_World_Passes_By_-_Treble_Sheets.mid,muscore,train,74.737
tude_No._5_in_E_Minor_Opus_47_No._5_Heller.mid,muscore,train,64.525
B._Bartok_For_Children_Vol_1_Nr_2_Childrens_Song.mid,muscore,train,47.027
Sakuras_Theme_-_Honkai_Impact_3.mid,muscore,train,135.332
Walking_in_the_Air (2).mid,muscore,train,174
Transparent_Theme_Solo_Piano_Version_by_Dustin_O_Halloran.mid,muscore,train,135.499
Giornos_Theme_Arielclef.mid,muscore,train,102.403
i_Ngi_Chng_Qua.mid,muscore,train,129.6
Sigma_Overwatch_Origin_Story_Piano_Version.mid,muscore,train,72.849
Serernos_Urn.mid,muscore,train,257.872
Carly_Comando_-_Everyday.mid,muscore,train,342.835
The_Moon_Theme_DuckTales.mid,muscore,train,150.747
Depth_of_Mercy.mid,muscore,train,52.5
Happy_Birthday_Liszt.mid,muscore,train,83.35
One_Bread_One_Body_in_G_Major.mid,muscore,train,370.284
Wedding_March___Bridal_Chorus.mid,muscore,train,41.899
Pokemon_Theme (1).mid,muscore,train,129.642
ms_fugue_2.mid,muscore,train,55.423
